group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Moderator,Moderator :: Inspect and Trace ,,,,16937407.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16958755.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16961163.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16960839.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16936303.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16930055.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16938138.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16926218.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16940312.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16950136.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16951661.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16930405.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16934376.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16935001.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16913878.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16933051.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16928501.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16951750.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16926131.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16936946.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16949402.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16938954.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16972193.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,17011224.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16923125.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16925945.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16936024.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16919275.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16934457.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16940413.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16932568.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,17011186.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16999012.0,ns,48
