group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Sender,"Frank :: Plaintext Size ""10000""B",,,,16894065.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16926274.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16895402.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16901487.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16919039.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16912228.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16915375.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16930727.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16923021.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16914698.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16938431.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16921160.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16900578.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16916836.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16897253.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16899110.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16941828.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16893273.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16880582.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16904595.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16881199.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16907160.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16946513.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16894428.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16889956.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16877915.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16885984.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16888109.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16901728.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16906265.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16982011.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16932051.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16915557.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16892577.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16882759.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16906334.0,ns,59
